day, name, clicks
2022-12-07,Myrtle Ali,656
2022-12-07,Lukas Pineda,756
2022-12-07,Elise Hodge,777
2022-12-07,Brendan Copeland,414
2022-12-07,Stacey Myers,698
2022-12-07,Oakley Sosa,296
2022-12-08,Marina Nguyen,313
2022-12-08,Mollie Frank,385
2022-12-08,Christian Knight,285
2022-12-08,Leo Alexander,794
2022-12-08,Francesca Dotson,940
2022-12-08,Safa Lamb,475
2022-12-08,Jared Carrillo,52
2022-12-08,Abel Valdez,751
2022-12-08,Guy Kemp,860
2022-12-08,Myrtle Ali,280
2022-12-08,Trinity Pena,106
2022-12-08,Cecily Pham,79
2022-12-08,Dan Shannon,682
2022-12-08,Elise Hodge,936
2022-12-08,Minnie Combs,55
2022-12-08,Stacey Myers,182
2022-12-09,Jared Carrillo,5
2022-12-09,Oakley Sosa,576
2022-12-09,Allan Kaufman,872
2022-12-09,Dan Shannon,589
2022-12-09,Mollie Frank,44
2022-12-09,Yasin Rowland,459
2022-12-09,Theo Bonner,146
2022-12-09,Lorna Hodges,36
2022-12-09,Stacey Myers,628
2022-12-09,Carlo Caldwell,340
2022-12-09,Myrtle Ali,985
2022-12-09,Guy Kemp,837
2022-12-09,Minnie Combs,795
2022-12-09,Christian Knight,558
2022-12-09,Darren Zimmerman,769
2022-12-09,Francesca Dotson,483
2022-12-09,Elise Hodge,641
2022-12-09,Brendan Copeland,593
2022-12-10,Oakley Sosa,293
2022-12-10,Leo Alexander,98
2022-12-10,Cecily Pham,158
2022-12-10,Jared Carrillo,105
2022-12-10,Lucille OConnor,984
2022-12-10,Minnie Combs,617
2022-12-10,Brendan Copeland,711
2022-12-10,Hector Jacobs,983
2022-12-10,Abel Valdez,606
2022-12-10,Elise Hodge,462
2022-12-10,Allan Kaufman,859
2022-12-10,Safa Lamb,713
2022-12-10,Stacey Myers,372
2022-12-10,Christian Knight,697
2022-12-10,Francesca Dotson,73
2022-12-11,Theo Bonner,567
2022-12-11,Dan Shannon,357
2022-12-11,Yasin Rowland,215
2022-12-11,Safa Lamb,521
2022-12-11,Ismail Harmon,294
2022-12-11,Francesca Dotson,166
2022-12-11,Jared Carrillo,181
2022-12-11,Mollie Frank,362
2022-12-11,Leighton Austin,593
2022-12-11,Minnie Combs,822
2022-12-11,Marina Nguyen,134
2022-12-11,Hector Jacobs,299
2022-12-11,Stacey Myers,365
2022-12-12,Stacey Myers,756
2022-12-12,Cecily Pham,727
2022-12-12,Trinity Pena,983
2022-12-12,Minnie Combs,49
2022-12-12,Myrtle Ali,339
2022-12-12,Leighton Austin,768
2022-12-12,Ricardo Alvarez,723
2022-12-12,Mollie Frank,249
2022-12-12,Abel Valdez,957
2022-12-12,Darren Zimmerman,641
2022-12-12,Lucille OConnor,563
2022-12-12,Ismail Harmon,22
2022-12-12,Hector Jacobs,490
2022-12-12,Brendan Copeland,877
2022-12-12,Allan Kaufman,779
2022-12-12,Oakley Sosa,983
2022-12-12,Francesca Dotson,806
2022-12-13,Leighton Austin,551
2022-12-13,Safa Lamb,483
2022-12-13,Abel Valdez,694
2022-12-13,Darren Zimmerman,470
2022-12-13,Myrtle Ali,273
2022-12-13,Francesca Dotson,955
2022-12-13,Lucille OConnor,954
2022-12-13,Hector Jacobs,535
2022-12-13,Mollie Frank,623
2022-12-13,Yasin Rowland,463
2022-12-13,Guy Kemp,304
2022-12-13,Cecily Pham,922
2022-12-13,Allan Kaufman,296
2022-12-13,Ismail Harmon,748
2022-12-13,Marina Nguyen,812
2022-12-13,Carlo Caldwell,259
2022-12-13,Elise Hodge,646
2022-12-14,Myrtle Ali,620
2022-12-14,Ismail Harmon,19
2022-12-14,Yasin Rowland,702
2022-12-14,Stacey Myers,201
2022-12-14,Lukas Pineda,844
2022-12-14,Francesca Dotson,748
2022-12-14,Safa Lamb,195
2022-12-14,Brendan Copeland,209
2022-12-14,Leo Alexander,355
2022-12-14,Guy Kemp,123
2022-12-14,Oakley Sosa,512
2022-12-14,Lucille OConnor,339
2022-12-14,Lorna Hodges,833
2022-12-14,Minnie Combs,915
2022-12-14,Dan Shannon,944
2022-12-14,Darren Zimmerman,163
2022-12-14,Jared Carrillo,439
2022-12-15,Minnie Combs,951
2022-12-15,Allan Kaufman,634
2022-12-15,Safa Lamb,267
2022-12-15,Lukas Pineda,107
2022-12-15,Theo Bonner,602
2022-12-15,Trinity Pena,769
2022-12-15,Leighton Austin,198
2022-12-15,Carlo Caldwell,211
2022-12-15,Lucille OConnor,339
2022-12-15,Cecily Pham,292
2022-12-15,Lorna Hodges,237
2022-12-15,Oakley Sosa,626
2022-12-15,Ismail Harmon,102
2022-12-15,Darren Zimmerman,619
2022-12-15,Abel Valdez,877
2022-12-15,Francesca Dotson,511
2022-12-15,Dan Shannon,438
2022-12-15,Ricardo Alvarez,358
2022-12-15,Mollie Frank,539
2022-12-15,Elise Hodge,256
2022-12-15,Myrtle Ali,327
2022-12-16,Darren Zimmerman,384
2022-12-16,Ricardo Alvarez,525
2022-12-16,Abel Valdez,35
2022-12-16,Lukas Pineda,70
2022-12-16,Jared Carrillo,627
2022-12-16,Allan Kaufman,571
2022-12-16,Christian Knight,614
2022-12-16,Cecily Pham,793
2022-12-16,Leo Alexander,292
2022-12-16,Mollie Frank,407
2022-12-16,Francesca Dotson,22
2022-12-16,Brendan Copeland,399
2022-12-16,Lorna Hodges,558
2022-12-16,Oakley Sosa,983
2022-12-16,Minnie Combs,356
2022-12-16,Safa Lamb,81
2022-12-16,Guy Kemp,414
2022-12-17,Allan Kaufman,685
2022-12-17,Minnie Combs,87
2022-12-17,Guy Kemp,190
2022-12-17,Mollie Frank,986
2022-12-17,Oakley Sosa,895
2022-12-17,Jared Carrillo,993
2022-12-17,Ismail Harmon,606
2022-12-17,Leighton Austin,508
2022-12-17,Ricardo Alvarez,318
2022-12-17,Myrtle Ali,59
2022-12-17,Marina Nguyen,560
2022-12-17,Christian Knight,415
2022-12-17,Abel Valdez,765
2022-12-17,Carlo Caldwell,434
2022-12-17,Lucille OConnor,768
2022-12-17,Stacey Myers,486
2022-12-17,Lorna Hodges,328
2022-12-17,Dan Shannon,996
2022-12-17,Safa Lamb,302
2022-12-17,Trinity Pena,687
2022-12-17,Elise Hodge,287
2022-12-18,Minnie Combs,462
2022-12-18,Hector Jacobs,985
2022-12-18,Abel Valdez,704
2022-12-18,Brendan Copeland,82
2022-12-18,Elise Hodge,66
2022-12-18,Cecily Pham,515
2022-12-18,Yasin Rowland,60
2022-12-18,Darren Zimmerman,946
2022-12-18,Stacey Myers,346
2022-12-18,Lukas Pineda,255
2022-12-18,Lorna Hodges,945
2022-12-18,Ricardo Alvarez,514
2022-12-18,Allan Kaufman,454
2022-12-18,Theo Bonner,438
2022-12-19,Darren Zimmerman,190
2022-12-19,Jared Carrillo,813
2022-12-19,Cecily Pham,217
2022-12-19,Leighton Austin,916
2022-12-19,Minnie Combs,794
2022-12-19,Myrtle Ali,867
2022-12-19,Elise Hodge,729
2022-12-19,Dan Shannon,378
2022-12-19,Trinity Pena,566
2022-12-19,Allan Kaufman,492
2022-12-19,Francesca Dotson,912
2022-12-19,Ricardo Alvarez,923
2022-12-19,Oakley Sosa,179
2022-12-19,Theo Bonner,633
2022-12-20,Theo Bonner,757
2022-12-20,Leighton Austin,253
2022-12-20,Elise Hodge,79
2022-12-20,Leo Alexander,793
2022-12-20,Guy Kemp,416
2022-12-20,Ricardo Alvarez,503
2022-12-20,Allan Kaufman,523
2022-12-20,Carlo Caldwell,525
2022-12-20,Lukas Pineda,875
2022-12-20,Christian Knight,968
2022-12-20,Hector Jacobs,484
2022-12-20,Francesca Dotson,674
2022-12-20,Lorna Hodges,146
2022-12-20,Myrtle Ali,668
2022-12-21,Theo Bonner,349
2022-12-21,Francesca Dotson,155
2022-12-21,Marina Nguyen,835
2022-12-21,Myrtle Ali,933
2022-12-21,Allan Kaufman,697
2022-12-21,Lorna Hodges,959
2022-12-21,Leo Alexander,653
2022-12-21,Lukas Pineda,64
2022-12-21,Yasin Rowland,363
2022-12-21,Christian Knight,629
2022-12-21,Cecily Pham,882
2022-12-21,Ricardo Alvarez,272
2022-12-22,Ismail Harmon,630
2022-12-22,Theo Bonner,167
2022-12-22,Hector Jacobs,416
2022-12-22,Marina Nguyen,146
2022-12-22,Oakley Sosa,728
2022-12-22,Leo Alexander,916
2022-12-22,Allan Kaufman,944
2022-12-22,Carlo Caldwell,12
2022-12-22,Myrtle Ali,207
2022-12-22,Mollie Frank,711
2022-12-22,Jared Carrillo,623
2022-12-22,Safa Lamb,104
2022-12-22,Abel Valdez,230
2022-12-22,Brendan Copeland,299
2022-12-22,Francesca Dotson,507
2022-12-22,Lorna Hodges,926
2022-12-22,Dan Shannon,713
2022-12-22,Trinity Pena,37
2022-12-23,Abel Valdez,721
2022-12-23,Francesca Dotson,607
2022-12-23,Jared Carrillo,885
2022-12-23,Dan Shannon,46
2022-12-23,Leighton Austin,581
2022-12-23,Marina Nguyen,262
2022-12-23,Elise Hodge,932
2022-12-23,Minnie Combs,694
2022-12-23,Lukas Pineda,902
2022-12-23,Darren Zimmerman,339
2022-12-23,Allan Kaufman,914
2022-12-23,Theo Bonner,990
2022-12-23,Safa Lamb,843
2022-12-23,Mollie Frank,231
2022-12-23,Brendan Copeland,337
2022-12-23,Oakley Sosa,941
2022-12-24,Francesca Dotson,834
2022-12-24,Leo Alexander,576
2022-12-24,Guy Kemp,477
2022-12-24,Lukas Pineda,381
2022-12-24,Lorna Hodges,875
2022-12-24,Minnie Combs,97
2022-12-24,Dan Shannon,200
2022-12-24,Abel Valdez,153
2022-12-24,Safa Lamb,258
2022-12-24,Darren Zimmerman,700
2022-12-24,Myrtle Ali,206
2022-12-24,Lucille OConnor,418
2022-12-24,Elise Hodge,625
2022-12-24,Ismail Harmon,567
2022-12-24,Mollie Frank,494
2022-12-25,Oakley Sosa,545
2022-12-25,Darren Zimmerman,129
2022-12-25,Leo Alexander,296
2022-12-25,Theo Bonner,90
2022-12-25,Marina Nguyen,366
2022-12-25,Cecily Pham,546
2022-12-25,Lukas Pineda,669
2022-12-25,Guy Kemp,13
2022-12-25,Lucille OConnor,576
2022-12-25,Safa Lamb,286
2022-12-25,Myrtle Ali,41
2022-12-25,Ricardo Alvarez,283
2022-12-25,Lorna Hodges,613
2022-12-25,Allan Kaufman,545
2022-12-25,Jared Carrillo,821
2022-12-26,Lorna Hodges,535
2022-12-26,Stacey Myers,397
2022-12-26,Guy Kemp,344
2022-12-26,Leo Alexander,53
2022-12-26,Jared Carrillo,692
2022-12-26,Lukas Pineda,896
2022-12-26,Lucille OConnor,183
2022-12-26,Dan Shannon,676
2022-12-26,Mollie Frank,882
2022-12-26,Abel Valdez,490
2022-12-26,Christian Knight,264
2022-12-26,Ricardo Alvarez,611
2022-12-26,Myrtle Ali,833
2022-12-26,Carlo Caldwell,467
2022-12-26,Safa Lamb,564
2022-12-27,Guy Kemp,907
2022-12-27,Carlo Caldwell,436
2022-12-27,Dan Shannon,497
2022-12-27,Darren Zimmerman,767
2022-12-27,Allan Kaufman,303
2022-12-27,Oakley Sosa,37
2022-12-27,Safa Lamb,960
2022-12-27,Leo Alexander,704
2022-12-27,Yasin Rowland,333
2022-12-27,Francesca Dotson,474
2022-12-27,Lucille OConnor,179
2022-12-27,Ismail Harmon,137
2022-12-27,Mollie Frank,174
2022-12-27,Brendan Copeland,406
2022-12-27,Theo Bonner,920
2022-12-27,Lorna Hodges,669
2022-12-27,Cecily Pham,793
2022-12-28,Elise Hodge,702
2022-12-28,Abel Valdez,217
2022-12-28,Marina Nguyen,475
2022-12-28,Francesca Dotson,676
2022-12-28,Theo Bonner,404
2022-12-28,Jared Carrillo,65
2022-12-28,Oakley Sosa,32
2022-12-28,Myrtle Ali,203
2022-12-28,Leighton Austin,28
2022-12-28,Leo Alexander,408
2022-12-28,Brendan Copeland,458
2022-12-28,Cecily Pham,16
2022-12-28,Trinity Pena,598
2022-12-28,Lorna Hodges,925
2022-12-29,Hector Jacobs,428
2022-12-29,Myrtle Ali,752
2022-12-29,Jared Carrillo,643
2022-12-29,Allan Kaufman,491
2022-12-29,Minnie Combs,30
2022-12-29,Cecily Pham,808
2022-12-29,Carlo Caldwell,395
2022-12-29,Trinity Pena,504
2022-12-29,Ismail Harmon,215
2022-12-29,Lucille OConnor,145
2022-12-29,Leo Alexander,901
2022-12-29,Lukas Pineda,487
2022-12-29,Abel Valdez,231
2022-12-29,Francesca Dotson,516
2022-12-29,Elise Hodge,844
2022-12-29,Safa Lamb,293
2022-12-29,Lorna Hodges,830
2022-12-29,Mollie Frank,342
2022-12-29,Ricardo Alvarez,568
2022-12-30,Yasin Rowland,577
2022-12-30,Carlo Caldwell,812
2022-12-30,Elise Hodge,910
2022-12-30,Trinity Pena,980
2022-12-30,Allan Kaufman,709
2022-12-30,Marina Nguyen,819
2022-12-30,Stacey Myers,711
2022-12-30,Oakley Sosa,648
2022-12-30,Safa Lamb,860
2022-12-30,Lukas Pineda,551
2022-12-30,Darren Zimmerman,575
2022-12-30,Minnie Combs,354
2022-12-30,Ismail Harmon,318
2022-12-30,Guy Kemp,974
2022-12-30,Brendan Copeland,734
2022-12-30,Dan Shannon,430
2022-12-30,Christian Knight,33
2022-12-30,Lucille OConnor,735
2022-12-30,Francesca Dotson,365
2022-12-30,Leo Alexander,907
2022-12-31,Lorna Hodges,155
2022-12-31,Cecily Pham,216
2022-12-31,Francesca Dotson,222
2022-12-31,Lucille OConnor,405
2022-12-31,Oakley Sosa,328
2022-12-31,Elise Hodge,249
2022-12-31,Marina Nguyen,444
2022-12-31,Safa Lamb,728
2022-12-31,Dan Shannon,679
2022-12-31,Christian Knight,256
2022-12-31,Ricardo Alvarez,50
2022-12-31,Theo Bonner,761
2022-12-31,Brendan Copeland,380
2022-12-31,Carlo Caldwell,46
2022-12-31,Leo Alexander,787
